record_id,label_true,fname_c1,fname_c2,lname_c1,lname_c2,by,bm,bd
5174,5661,SUSANNE,,BERGMANN,,1968,3,24
5175,7978,KERSTIN,,KOEHLER,,1996,9,11
5176,7609,ILSE,,GRAF,,1968,10,5
5177,5560,MARTINA,,RICHTER,,1967,1,29
5178,8169,KARIN,,BAUER,,1966,1,18
5179,6058,SABINE,,KAISER,,1961,1,5
5180,8073,JOHANNA,,THOMAS,,1977,1,7
5181,7949,HEIKE,,ROTH,,1964,9,18
5182,7156,ANNA,HANNELORE,MUELLER,,1949,3,4
5183,6718,HELGA,,MUELLER,,2002,3,20
5184,6970,HEIKE,BIRGIT,MUELLHER,,1967,7,18
5185,7135,CHRISTIANE,,SAUER,,1989,10,2
5186,8405,UTE,,SCHMITZ,,1967,5,12
5187,6960,BARBARA,,SCHMIDT,,1940,5,19
5188,6952,HELGA,,BRAUN,,1934,8,22
5189,4758,HELGA,,SCHNEIDER,,1958,3,25
5190,5248,ELISABETH,,SCHWARZ,,1956,11,30
5191,8987,INGRID,,KLEIN,,1925,4,5
5192,8516,ILSE,,SOMMER,,1932,7,4
5193,5679,PETRA,,PETERS,,1953,5,28
5194,7449,SUSANNE,NICOLE,MAIER,,1985,1,24
5195,7330,SABINE,,MUELLER,,1927,6,11
5196,5506,CHRISTEL,,WEISS,,1998,3,19
5197,6356,ELFRIEDE,,SCHAEFER,,1969,10,16
5198,4967,SUSANNE,,PFEIFFER,,1951,11,21
5199,7834,RENATE,,MOELLER,,1997,12,5
5200,5455,BRIGITTE,,KAISER,,1953,10,10
5201,5303,SILKE,HILDEGARD,LEHMANN,,1938,4,11
5202,4646,KARIN,,RICHTER,,1973,1,18
5203,5131,GISELA,,GROWS,,1957,1,25
5204,7680,MARIANNE,,DIETRICH,,1937,7,9
5205,7059,SABINE,,HOFMANN,,1960,3,24
5206,4565,CHRISTA,,MEYER,,1968,8,9
5207,6113,KATJA,,KUEHN,,1957,8,13
5208,5018,CHRISTIANE,,LORENZ,,1959,4,18
5209,8139,EDITH,,SCHULZ,,1959,6,22
5210,4781,MARION,,BAUER,,1968,3,7
5211,4765,ANJA,,WEISS,,1969,8,8
5212,6538,URSULA,,POHL,,1995,1,27
5213,7585,GABRIELE,,FRANKE,,1948,8,30
5214,7770,BIRGIT,,SCHKIDT,,1955,8,14
5215,6297,MARIA,,FUCHS,,1929,12,12
5216,5479,BIRGIT,,FRANKE,,1956,5,14
5217,6755,ELISABETH,,HUBER,,1948,1,25
5218,6636,ANGELIKA,,KAISER,,1952,9,11
5219,7024,HELGA,,WEBER,,1960,5,29
5220,6146,NADINE,,JUNG,,2007,11,4
5221,8862,CORNELIA,,JAEGER,,1977,11,17
5222,7699,ANJA,,ZIMMERMANN,,1938,9,7
5223,8483,PETRA,,SCHNEIDER,,1914,10,24
5224,6535,CHRISTA,ANDREA,MAIER,,1989,9,13
5225,6723,ELKE,,POHL,,1953,1,8
5226,5959,CHRISTIANE,,FUCHS,,1932,6,28
5227,7953,KATJA,,KOCH,,2008,3,6
5228,7818,HEIKE,,KRAUSE,,1966,5,15
5229,6007,MONIKA,,KRAUS,,1970,9,17
5230,5064,PETRA,,SCHMIDT,,1952,5,25
5231,5650,NICOLE,,MUELLER,,1966,5,2
5232,5626,SABINE,,MEYER,,1938,2,23
5233,6003,ERIKA,,SCHMITT,,1961,1,14
5234,5535,MARTINA,,SCHUBERT,,1988,8,8
5235,5879,CHRISTINE,,SCHMIDT,,1994,10,28
5236,4924,MONIKA,,FISCBER,,1942,4,26
5237,8009,BARBARA,,MEYER,,1964,12,24
5238,8270,ELKE,,ERNST,,1939,12,19
5239,7216,PETRA,,MEIER,,1967,11,19
5240,5748,SABINE,,BECKER,,1951,7,7
5241,8435,KATHRIN,,WOLF,,1942,9,16
5242,4716,CLAUDIA,,SCHREIBER,,2003,5,15
5243,8971,HILDEGARD,,HARTMANN,,1944,1,25
5244,4749,PETRA,,BAUER,,1984,7,8
5245,7458,HERTHA,,SCHMID,,1962,12,23
5246,6099,RENATE,,MUELLER,,1962,12,7
5247,4847,BRIGITTE,,ALBRECHT,,1982,11,2
5248,7828,MELANIE,,SCHULZE,,1995,3,13
5249,7814,INGE,,HEINRICH,,1954,5,21
5250,4589,BARBARA,,HOFFMANN,,1942,7,1
5251,5889,ILSE,,SCHMID,,1990,7,6
5252,7602,RENATE,,HORN,,1994,11,81
5253,5419,EVA,,ERNST,,2008,12,28
5254,6655,SILKE,,SCHAEFER,,1966,12,2
5255,5229,HILDEGARD,,SCHNEIDER,,1973,3,3
5256,7178,RENATE,,ROTH,,2006,9,6
5257,5695,ANGELIKA,,FRIEDRICH,,1952,1,28
5258,4620,KERSTIN,,NEUMANN,,1958,8,15
5259,7504,ILSE,,SCHROEDER,,1985,7,3
5260,6355,MARIA,,SCHULZ,,1966,3,17
5261,6468,SUSANNE,,FISCHER,,1976,8,27
5262,8271,PETRA,,MARTIN,,1975,4,27
5263,4734,INGRID,,PFEIFFER,,1969,2,20
5264,7658,CLAUDIA,,NEUMANN,,1961,5,24
5265,5046,HELGA,,KRAUSE,,1980,6,27
5266,6589,KAETHE,,NEUMANN,,1963,11,21
5267,8595,KATHARINA,,MEIER,,1959,11,6
5268,5353,MARIA,,ALBRECHT,,1933,2,23
5269,7644,MARIA,,KOCH,,1994,1,19
5270,8008,PETRA,,VOGEL,,1963,11,15
5271,6208,MONIKA,,KLEIVN,,1942,4,23
5272,5714,WALTRAUD,,SCHULZ,,1965,12,3
5273,7882,SABINE,,FRANK,,1959,1,25
5274,6742,URSULA,,ALBRECHT,,1986,7,10
5275,7272,GISELA,,BRAUN,,1964,4,4
5276,5583,ILSE,,LANG,,1934,8,28
5277,7192,INGRID,,SCHMITT,,1983,10,9
5278,5678,SILVIA,,SCHNEIDER,,1986,8,1
5279,8456,INGRID,,BOEHM,,1941,1,27
5280,5781,ANJA,,LANGE,,1926,3,8
5281,8751,GISELA,,WOLF,,1947,3,14
5282,8688,ERIKA,,BAUER,,1999,8,30
5283,5368,GABRIELE,,KOCH,,1940,5,2
5284,6618,MONIKA,,BAUER,,1991,11,8
5285,6627,URSULA,,SCHUBERT,,1958,4,56
5286,7845,SABINE,,MUELLER,,1956,5,25
5287,5028,GABRIELE,EDITH,BECKER,,1942,3,24
5288,6009,CHRISTINA,,SEIDEL,,1995,6,1
5289,5417,MAIKE,JUTTA,BERGER,,1965,9,4
5290,8143,MONIKA,,KAISER,,1951,8,26
5291,4535,SABINE,,WEISS,,1951,2,13
5292,7808,RENATAE,,SCHMIDT,,1924,3,18
5293,8381,GERDA,,WOLFF,,1994,3,21
5294,7350,HERTHA,,HOFFMANN,,1993,2,21
5295,5742,KARIN,,KOERTIG,,1928,3,12
5296,7687,KERSTIN,,SCHMITZ,,1971,10,21
5297,8297,ERIKA,,KOCH,,1960,3,19
5298,6663,MARIANNE,,ALBRECHT,,1925,8,3
5299,5079,KARIN,,RICHTER,,1991,9,3
5300,5602,CHRISTEL,,WAGNER,,1983,12,6
5301,5866,SABINE,,HERRMANN,,1948,9,4
5302,7308,MARTINA,,KELLER,,1986,6,14
5303,8402,BIRGIT,RUTH,ALBRECHT,,1947,12,3
5304,5196,PETRA,,KOERTIG,,2002,12,3
5305,6833,ELISABETH,,KRAEMER,,1968,6,26
5306,5328,JUTTA,,BRANDT,,2006,5,25
5307,4763,HELGA,ANDREA,NEUMANN,,1945,10,28
5308,6313,KERSTIN,,HERRMANN,,1995,4,19
5309,5559,STEFANIE,,DIETRICH,,1997,2,15
5310,6066,ANNA,,MUELLER,,1970,8,15
5311,8201,BIRGIT,,WAGNER,,1988,4,22
5312,8284,GERDA,,SCHULTE,,1988,3,11
5313,4836,ELISABETH,,WAGNER,,1997,6,8
5314,8829,GABRIELE,,WERNER,,1986,7,3
5315,7219,HEIDI,,ZIEGLER,,1951,2,14
5316,6317,GERDA,,WERNER,,2004,4,19
5317,6981,HILDEGARD,,MAIER,,1965,6,30
5318,6858,INGRID,,SCHMIDT,,1954,8,27
5319,5001,MARTINA,,HUBER,,1967,10,18
5320,8958,CHRISTA,,WERNER,,1964,10,23
5321,6564,MARIA,,BECKER,,1999,3,22
5322,5774,HILDEGARD,,SCHNEIDER,,1983,12,17
5323,6899,SABINE,,VOIGT,,1994,10,7
5324,6539,HEIKE,,WEBER,,1953,6,5
5325,7439,SABINE,,WEBER,,1944,10,24
5326,5586,BRIGITTE,,BERGER,,1994,11,12
5327,6249,URSULA,,SAYER,,2003,5,13
5328,5350,CHRISTA,,KRUEGER,,1986,2,10
5329,6256,BARBARA,,MEYER,,1968,6,13
5330,8117,MARIA,,SCHNEIDER,,1937,2,23
5331,6728,URSULA,,ENGEL,,1940,3,3
5332,5792,RENATE,,SIMON,,1963,9,7
5333,7247,MARIA,,WEISS,,2006,4,1
5334,8285,SUSANNE,,KUHN,,1936,7,13
5335,6106,STEFANIE,,VOGT,,1977,11,9
5336,8407,ERIKA,,ZIMMERMANN,,1935,4,11
5337,7500,GABRIELE,,SCHROEDER,,1947,5,14
5338,7769,SABINE,,NEUMANN,,1952,5,20
5339,8828,ERNA,,SCHNEIDER,,2002,8,18
5340,4652,CHRISTA,,GUENTHER,,1975,4,27
5341,4721,SANDRA,,SCHULTE,,2008,4,9
5342,5529,ELKE,,KLEIN,,1984,4,24
5343,5794,SUSANNE,,WEBER,,1949,7,16
5344,6940,WALTTRAUD,,BECKER,,1978,11,14
5345,8556,RENATE,,SCHNEIDER,,1973,6,22
5346,6991,BRITTA,,HAHN,,1950,10,19
5347,8693,KARIN,GERDA,HOFFMANN,,1968,6,28
5348,6713,BAERBEL,,SCHMITZ,,1967,5,28
5349,8891,ILSE,,KOEHLER,,1947,11,28
5350,8959,KERSTIN,,SCHMID,,1994,6,4
5351,7587,SABINE,,WEBER,,1977,12,16
5352,7529,SABINE,,SCHULZ,,1942,3,8
5353,6957,SABINE,,MUELLER,,1950,1,26
5354,5521,MARTHA,ANNA,JAEGER,,1992,2,12
5355,8906,ERIKA,,KRAUS,,1980,12,2
5356,5749,BIRGIT,,WAGNER,,1961,3,15
5357,6445,HEIDI,,FRIEDRICH,,1962,5,10
5358,8864,BRIGILTTE,MARGOT,SOMMER,,2000,6,19
5359,8176,IRMGALRD,,LANG,,1980,1,27
5360,7249,SILKE,,MAYER,,1979,11,18
5361,5961,ANJA,,RICHTER,,1941,7,30
5362,6239,BAERBEL,,BERGER,,1973,1,22
5363,5840,ANNELIESE,,KOCH,,1957,4,11
5364,7833,NICOLE,URSULA,SIMON,,1974,1,6
5365,7523,INGE,,BECK,,1968,8,24
5366,8062,GISELA,,SCHMID,,1952,6,17
5367,5646,SANDRA,,MOELLER,,1940,11,7
5368,7023,MARTINA,,WAGNER,,1941,1,10
5369,6685,GERTRUD,,MAYER,,1952,2,27
5370,6524,GERTRUD,,SCHULZE,,1944,8,2
5371,8691,SUSANNE,,KOEHLER,,1966,5,1
5372,4789,SUSANNE,,MUELLER,,1969,11,7
5373,6940,WALTRAUD,,BECKER,,1978,11,14
5374,5099,KARIN,,WOLF,,1979,4,10
5375,5939,BETTINA,,KUEHN,,2000,3,12
5376,5379,MONIKA,,SAUER,,1976,12,10
5377,8296,CLAUDIA,MARTHA,KOERTIG,,2004,1,6
5378,4897,NICOLE,,BECK,,1962,1,27
5379,6624,ANJA,,WEISS,,1961,12,26
5380,6562,MONIKA,,ROTH,,1964,4,22
5381,7642,ANGELIKA,,ZIEGLER,,1957,3,15
5382,6941,HELGA,,SCHMIDT,,1929,6,26
5383,8019,HELGA,,FRANK,,1961,2,4
5384,8061,RENATE,,SCHWARZ,,2006,3,1
5385,4743,SABINE,,BAUER,,1998,8,15
5386,6876,HELGA,,KRAUSE,,1943,1,21
5387,5013,KARIN,SABINE,WAGNER,,1961,4,23
5388,8908,INGE,KERSTIN,HOFFMANN,,1967,2,20
5389,6070,BIRGIT,,FRANK,,1976,2,15
5390,8573,JUTTA,,FRANKE,,1999,6,20
5391,8782,GERDA,,FISCHER,,1985,10,30
5392,7988,JUTTA,,MAIER,,1984,10,16
5393,6397,HEIKE,,BERGER,,1939,2,27
5394,8550,INGRID,,MEYER,,1967,6,6
5395,8873,GABRIELE,,KOEHLER,,1948,10,12
5396,6641,KATHARINA,,KRUEGER,,1959,2,10
5397,8991,HEIKE,,PFEIFFER,,1999,5,1
5398,5864,RENATE,,SCHULZ,,1973,11,19
5399,7292,UTE,,SCHULTE,,1936,2,21
5400,5978,KATHARINA,,MEYER,,1966,9,1
5401,7406,ELISABETH,,SCHMID,,1976,6,18
5402,8804,URSULA,,SCHNEIDER,,1988,6,3
5403,4587,JULIA,KARIN,WAGNER,,1932,12,5
5404,5347,ANGELPIKA,,LANGE,,1960,4,8
5405,5080,KARIN,,BAUER,,1939,4,22
5406,8920,INGRID,,SCHMID,,1949,2,6
5407,7752,ANNA,CHRISTINA,WAGNER,,1990,9,10
5408,5453,GERDA,,BRANDT,,1963,6,30
5409,5745,CHRISTINA,,KELLER,,1961,10,26
5410,8396,RENATE,,NEUMANN,,1950,2,22
5411,5260,MARGARETE,,KLEIN,,2004,10,31
5412,4578,SANDRA,,LEHMANN,,1995,6,6
5413,6862,ANGELBIKA,,LUDWIG,,1974,2,19
5414,8302,ILSE,,SCHAEFER,,2005,2,8
5415,7670,JOHANNA,,SCHWARZ,,2005,12,9
5416,7419,SILVIA,,SCHMID,,1992,12,28
5417,8167,BIRGIT,,MEYER,,1924,12,6
5418,7173,HEIKE,,BERGMANN,,1955,7,4
5419,6000,INGRID,RENATE,SCHMIDT,,1945,2,11
5420,5989,ANNA,,KUHN,,1981,10,5
5421,5111,SILVIA,,BECK,,1951,12,4
5422,6741,HANNELORE,,SAUER,,1961,5,16
5423,5394,RENATE,UTE,SCHULZ,,1935,3,22
5424,8022,KARIN,,LUDWIG,,1998,1,11
5425,6865,INGRID,,SCHROESER,,1999,9,30
5426,6055,KATHARINA,,MOELLER,,1987,1,14
5427,5447,HELGA,,SCHNEIDER,,1968,6,27
5428,7768,KATHRIN,,NEUMANN,,1996,12,2
5429,7948,FRIEDA,BIRGIT,SCHOLZ,,1955,8,5
5430,8856,BIRGIT,,BQUER,,1967,4,12
5431,6010,HELGA,,BECKER,,2000,2,7
5432,4611,MONIKA,,WOLF,,1935,8,26
5433,7704,STEFANIE,,SCHULZE,,1962,4,15
5434,4796,CHRISTINA,,SCHNEIRER,,1961,8,17
5435,7815,SILVIA,,BECKER,,1993,11,2
5436,6202,SANDRA,,HERRMANN,,1951,10,10
5437,8188,MARTINA,,WERNER,,1940,7,23
5438,7113,MONIKA,,KRAUSE,,2003,11,6
5439,7454,URSULA,,MUELLER,,1961,12,16
5440,6598,ANGELIKA,,KELLER,,1940,8,23
5441,8975,KERSTIN,,KLEIN,,1938,4,17
5442,7958,HELGA,,JAEGER,,1991,8,27
5443,5222,KARIN,,MUELLER,,1940,6,22
5444,5668,ILSE,,MUELLER,,1959,2,3
5445,6050,HELGA,,SOMMER,,1981,12,4
5446,8365,KATHRIN,,MUELLER,,1951,5,7
5447,6153,SABINE,,WINKLER,,1941,2,11
5448,8055,MONIKA,,SCHAEFER,,1970,8,2
5449,5533,CLAUDIA,,SCHMIDT,,1977,6,28
5450,5937,ANJA,,MAYER,,1964,2,15
5451,8318,HELGA,,WAGNER,,1961,10,26
5452,6887,SABINE,,SCHNEIDER,,1985,6,26
5453,8752,GABRIELE,MARTINA,KLEIN,,1992,5,17
5454,7105,SONJA,,SCHNEIDER,,1992,11,24
5455,8944,BIRGIT,,HUFMANN,,1971,4,4
5456,6025,REGINA,,MUELLER,,1925,4,17
5457,8916,MARTINA,,SIMON,,1939,1,10
5458,6560,RUTH,,FISCHER,,1983,2,3
5459,5890,SABINE,,SCHWARZ,,1971,7,26
5460,7240,CHRISTCEL,,JAEGER,,1951,12,14
5461,6224,TANJA,,SCHMIDT,,1976,12,29
5462,4867,GABRIELE,,BERGER,,1989,10,11
5463,6993,KATHARINA,KATHARINA,LANGE,,2001,8,31
5464,4828,ANGELIKA,SUSANNE,GUENTHER,,1972,8,27
5465,8956,RENATE,,SCHNEIDER,,1983,9,27
5466,7293,HILDEGARD,,MUELLER,,1961,11,1
5467,5607,BIRGIT,,BAUMANN,,1965,10,16
5468,7009,INGRID,,WERNER,,1969,10,2
5469,7109,NICOLE,,KOERTIG,,1997,7,11
5470,8012,ERIKA,,SAUER,,1977,7,19
5471,6279,SUSANNE,,BRAUN,,1959,9,1
5472,5152,PETRA,,HAHN,,1975,6,3
5473,7868,MARGARETE,,SCHMIDT,,1938,2,1
5474,5761,GISELA,ANGELA,ALBRECHT,,1960,12,27
5475,7676,SUSANNE,,WOLF,,1969,2,6
5476,6632,BETTINA,,MEYER,,1955,7,3
5477,7810,SUSANNE,,FRANK,,1939,5,12
5478,6233,HELGA,,WOLF,,1988,10,26
5479,7868,MARGAREQTE,,SCHMIDT,,1938,2,1
5480,6180,ELKE,,OTTO,,1972,7,26
5481,7798,URSULA,,SCHREIBER,,1985,4,13
5482,7574,INGEBORG,,SCHUSTER,,1979,7,18
5483,5716,MARION,,MAYER,,1999,12,20
5484,7065,ANKE,,BRAUN,,1962,1,2
5485,4514,BARBARA,,SCHNEIDER,,1980,1,19
5486,5219,GABRIELE,,GUENTHER,,1959,11,9
5487,8394,FRIEDA,,SCHAEFER,,1999,2,5
5488,6048,PETRA,,BAUER,,1946,11,21
5489,4506,GABRIELE,,ALBRECHT,,1929,11,4
5490,7144,SABINE,,SCHULZ,,1996,5,19
5491,6831,INGRID,,KRAEMER,,1998,12,20
5492,6321,ANJA,,VOGT,,1986,12,14
5493,5085,RENATE,,KAISER,,1952,3,13
5494,5577,KATHRIN,,SCHAEFER,,1951,1,22
5495,6644,SUSANNE,,LORENZ,,1977,7,13
5496,7039,CLAUDIA,,BAUER,,1992,11,16
5497,6846,URSULA,,MUELLER,,1940,6,14
5498,7212,KATHRIN,,MUELLER,,1953,6,18
5499,5541,SUSANNE,,SCHREIBER,,1955,8,25
5500,5451,RENATE,,SCHNEIDER,,1983,4,12
5501,6621,SABINE,,SCHWARZ,,1966,10,16
5502,8447,MARIANNE,,SCHULTE,,1992,11,25
5503,6244,KERSTIN,,SCHNEIDER,,1952,2,1
5504,7659,INGRID,,BAUMANN,,1952,6,7
5505,6287,INGRID,,RICHTER,,1954,10,25
5506,4946,INGRID,,WOLF,,1942,12,9
5507,7832,ANDREA,,NEUMANN,,1926,11,25
5508,7668,CHRISTA,,BRAUN,,2007,8,6
5509,8440,BRITTA,,MEIER,,1987,3,4
5510,5836,JUTTA,,MUELLER,,1988,7,28
5511,6141,URSULA,,KOERTIG,,1977,8,29
5512,6323,URSULA,KARIN,LUDWIG,,1947,9,5
5513,5632,MONIKA,,WOLF,,2008,3,21
5514,5432,JUTTA,,KOCH,,1924,8,28
5515,7200,CLAUDIA,,SCHNEIDER,,1959,7,6
5516,5772,URSULA,,SCHAEFER,,1997,21,25
5517,8539,INGE,,KOCH,,1936,4,21
5518,7637,HERTHA,,WOLF,,1966,7,15
5519,7295,GERDA,,MOELLER,,1963,4,25
5520,5244,CHRISTINA,,SCHMITZ,,1957,9,12
5521,8181,HELGA,,KRUEGER,,1951,9,29
5522,6011,GISELA,,ALBRECHT,,1985,7,16
5523,7536,KARIN,,KOCH,,1935,12,28
5524,5218,GERDA,,MULLER,,1953,3,9
5525,7864,HEIKE,,MEIER,,1994,4,20
5526,8944,BIRGIT,,HOFMANN,,1971,4,4
5527,5922,BIRGIT,,KRAUSE,,1969,2,11
5528,6742,URSWULA,,ALBRECHT,,1986,7,10
5529,7678,RUTH,,SCHMIDT,,1979,4,29
5530,5101,PETRA,,SCHAEFER,,1967,12,16
5531,8135,KAETHE,,SCHUSTER,,1979,12,29
5532,7220,GISELA,,SCHMIDT,,1927,4,26
5533,8020,SABINE,,ROTH,,1998,11,9
5534,6727,RENATE,,MEIER,,2004,11,1
5535,8077,MARIA,,PETERS,,1926,11,6
5536,6998,KATHARINA,,WEBER,,1989,2,5
5537,7089,URSULA,,MARTIN,,1945,10,16
5538,4624,GISELA,RUTH,LANGE,,1944,8,19
5539,4505,ANNA,,SCHNEIDER,,1964,4,13
5540,6779,MARTHA,,SCHMIDT,,1990,12,11
5541,7969,EDITH,,BERGER,,1983,2,13
5542,5740,GISELA,,HOFMANN,,1941,10,21
5543,7175,MARIA,,LEHMANN,,1945,4,17
5544,7945,ANDREA,,MUELLER,,1997,12,7
5545,4629,CLAUDIA,,SCHMITZ,,1929,9,18
5546,6214,CLAUDIA,,BERGMANN,,1985,12,25
5547,7767,HELGA,,BAUER,,1938,12,16
5548,6764,PETRA,,BRAUN,,1998,10,4
5549,4708,BRITTA,,SCHMITZ,,1956,7,8
5550,8761,ANGELIKA,,KRUEGER,,1961,6,3
5551,6900,SUSANPNE,,RICHTER,,1998,6,23
5552,8304,CLAUDIA,,LUDWIG,,1956,8,7
5553,5957,MONIKA,,HOFMANN,,1947,4,16
5554,5284,UTE,,ALBRECHT,,1995,8,3
5555,6322,PETRA,ANGELIKA,SCHMIDT,,1995,8,1
5556,7722,ERIKA,ERIKA,NEUMANN,,1974,7,3
5557,7967,GISELA,,LUDWIG,,1961,7,18
5558,7463,MONIKA,,MUELLER,,1964,5,10
5559,4724,STEFANIE,,SIMON,,1956,9,20
5560,8027,MONIKA,,BECK,,1951,6,14
5561,4956,TANJA,INGRID,SCHMIDT,,1943,9,23
5562,7774,HELENE,,SOMMER,,1969,5,19
5563,7226,JULIA,,WAGNER,,1930,5,2
5564,7600,JUTTA,,HARTMANN,,1965,12,27
5565,6133,ANDREA,,BRAUN,,1969,11,11
5566,8185,ANDREA,,WERNER,,2005,10,18
5567,6862,ANGELIKA,,LUDWIG,,1974,2,19
5568,6185,GISELA,,BAUER,,1960,1,15
5569,6963,HILDEGARD,JUTTA,NEUMANN,,1930,4,22
5570,7394,KARIN,BIRGIT,KELLER,,1941,2,28
5571,4882,ERIKA,,BECK,,1972,5,5
5572,5514,MONIKA,,ENGEL,,1977,11,4
5573,5793,KATHRIN,,LANGE,,1961,5,9
5574,6037,MARIA,,BRANDT,,1940,8,31
5575,7241,GERDA,,WOLF,,1967,9,11
5576,8890,MARTHA,,BUSCH,,1932,11,4
5577,7025,ANKE,,KRAUSE,,1980,1,22
5578,7027,RENATE,,SCHMIDT,,1929,10,3
5579,8650,MONIKA,,BAUER,,1936,12,21
5580,8479,HELGA,,SCHAEFER,,1985,5,25
5581,5958,RENATE,,MUELLER,,1952,12,11
5582,4830,PETRA,,MEIER,,1942,10,17
5583,6280,ANNA,,MEYER,,1990,8,6
5584,6592,KARIN,BARBARA,KLEIN,,1986,11,20
5585,7721,MONIKA,,BRAUN,,1928,9,18
5586,5661,SUSANNE,,BERGMANN,,1965,3,24
5587,8585,MARIA,,WEBER,,1971,2,14
5588,8240,KARIN,MONIKA,WEBER,,1946,1,26
5589,8237,BIRGIT,,FRANK,,2003,2,11
5590,7853,BIRGIT,BARBARA,HOFFMANN,,1929,10,31
5591,5490,CHRISTEL,,GROSS,,1960,8,10
5592,8732,STEFANIE,,MUELLER,,1952,1,12
5593,8732,STEFANIE,,MUELLEO,,1952,1,12
5594,6427,SUSANNE,,KOERTIG,,1946,10,8
5595,8170,MARTINA,,WALTER,,1961,3,3
5596,6173,INGRID,,SCHREIBER,,1965,12,16
5597,4539,HEIKE,,WALTER,,1957,11,30
5598,7264,GERDA,,WEBER,,1958,5,19
5599,5733,ELISABETH,,FRIEDRICH,,1982,10,21
5600,7555,INGRID,,BAUER,,1992,11,5
5601,8875,SABINE,,LUDWIG,,1951,1,17
5602,7508,BIRGIT,,SCHNEIDER,,1940,9,11
5603,8323,GERTRUD,,SCHULTE,,1952,5,20
5604,7746,CHRISTA,,WEBER,,1962,10,24
5605,8212,INGEBORG,,HORN,,1971,7,15
5606,5018,CHRISTIANE,,LORENZ,,1953,4,18
5607,7117,MARTINA,,WOLF,,1979,12,26
5608,5227,SABINE,,SCHMIDT,,1938,11,20
5609,5638,ILSE,,LANGE,,1956,2,7
5610,6889,GERTRUDD,,KUHN,,1960,3,9
5611,5072,HERTHA,,FISCHER,,1997,12,24
5612,5760,SUSANNE,,SCHMIDT,,1933,8,12
5613,8774,GABRIELE,,SCHAECER,,1930,2,5
5614,8039,LIESELOTTE,,MOELLER,,1975,5,8
5615,6769,SILKE,,SCHNEIDER,,1948,12,9
5616,8707,ERIKA,,MUELLER,,1978,7,29
5617,6532,HELGA,,SCHMIDT,,1967,10,7
5618,8216,CLAUDIA,,BECKER,,1982,7,5
5619,7229,KARIN,,KOCH,,1940,4,14
5620,8568,MONIKA,,MUELLER,,1949,8,25
5621,4596,CHRISTA,,MUELLER,,1960,8,28
5622,6044,GERDA,,BERGMANN,,1954,9,20
5623,8909,ANKE,,GRAF,,1985,1,16
5624,8488,KATHRIN,,HAHN,,1943,11,12
5625,4589,BARBARA,,HOFFMANN,,1942,6,1
5626,4995,RENATE,,MUELLER,,1986,2,18
5627,5665,ELKE,,MUELLER,,1938,8,2
5628,7669,MONIKA,,KRAEMER,,1993,2,18
5629,6753,INGEBORG,,BERGER,,1960,1,12
5630,6064,SABINE,,SCHOLZ,,1986,9,28
5631,7301,MARION,,KRAEMER,,1958,9,11
5632,8887,ANJA,,SCHMIDT,,1918,5,9
5633,4622,HELGA,,GROSS,,1936,12,13
5634,8905,ANJA,,SCHOLZ,,1948,9,29
5635,7564,INGRID,,BAUER,,1951,12,14
5636,5525,INGEBORG,,SCHMITT,,1972,8,3
5637,4760,RENATE,,PETERS,,2000,4,27
5638,8607,IRMGARD,,SCHMIDT,,1935,12,30
5639,8767,SABINE,,WINKLER,,1986,3,24
5640,7185,ANKE,,KOERTIG,SCHMIDT,1965,11,2
5641,8221,KATHARINA,,WERNER,,1967,2,3
5642,5955,BIRGIT,,MEIER,,1941,6,8
5643,6499,MONIKA,,HORN,,1964,12,31
5644,6088,BIRGIT,,ZIMMERMANN,,2003,9,26
5645,7811,INGRID,,FISCHER,BECKER,1988,11,13
5646,7552,MARIE,,ERNST,,1935,1,1
5647,7052,SABINE,,MUELLER,,1975,2,19
5648,7751,KAETHE,,BERGMANN,,1944,11,17
5649,7544,MARIA,,ZIMMERMANN,,1931,3,11
5650,5296,ELISABETH,,SCHROEDER,,1959,3,15
5651,6372,SILVIA,,KOERTIG,,1930,3,28
5652,8505,CLAUDIA,,SCHWARZ,,1951,1,30
5653,8448,GERDA,,GRAF,,1932,12,23
5654,7732,HANNELORE,,SCHMIDT,,1937,9,10
5655,5223,SUSANNE,,SCHWARZ,,2004,11,9
5656,6102,ANNA,,MUELLER,,1959,7,9
5657,6756,KATHRIN,,MUELLER,,2006,12,28
5658,7709,HELGA,,ZIEGLER,,1969,8,9
5659,6383,MONIKA,,SCHAEFER,,1977,5,17
5660,7583,HELGA,,LUDWIG,,1933,1,9
5661,7290,JOHANNA,,FRIEDRICH,,1965,2,9
5662,7738,CORNELIA,,MUELLER,,1998,6,8
5663,5478,GISELA,GISELA,WERNER,,1970,7,26
5664,5656,ANNA,,WAGNER,,1972,5,31
5665,6611,BARBARA,,BECK,,1955,1,28
5666,7053,CHRISTINA,,SCHNEIDER,,1948,1,21
5667,4911,SABINE,,KOCH,,1984,8,12
5668,8085,MARIA,,FISCHER,,1963,7,15
5669,7858,ANNA,,MUELLER,,1993,7,9
5670,7100,MELANIE,,SCHMIDT,,1930,11,20
5671,7447,BIRGIT,,WINKLER,,1966,7,15
5672,6922,ANNA,HANNELORE,KUHN,,1993,1,1
5673,4717,MONIKA,,ROTH,,2001,5,22
5674,5430,IRMGARD,,MAYER,,1971,6,6
5675,6005,KATHRIN,,VOGEL,,1983,9,2
5676,7516,CLAUDIA,,MAIER,SCHMIDT,1971,4,10
